count,route_action,speed_action,speed_reason,commentary_template
1,OTHER,REMAIN_STOPPED,NONE_OR_UNKNOWN,Turn right. Remain stopped to drive with the target speed.
1,OTHER,STOP,LEAD_VEHICLE_FOLLOW,Turn left. Stop now to stay behind the <OBJECT>. Pay attention to the walker and brake if necessary.
1,OTHER,SLOW_DOWN,TRAFFIC_LIGHT_GREEN,Turn right. Decelerate because the traffic light is green and the other vehicles are stopped at the junction and the junction is clear.
1,FOLLOW_ROUTE,MAINTAIN_REDUCED_SPEED,LEAD_VEHICLE_FOLLOW,Follow the route. Maintain the reduced speed to drive closer to the stationary <OBJECT> at <DISTANCE>. Pay attention to the walker and brake if necessary.
1,GO_AROUND,SLOW_DOWN,LEAD_VEHICLE_FOLLOW,Follow the route. Decelerate to avoid a collision with the <OBJECT>. Pay attention to the walker and brake if necessary.
1,OVERTAKE,MAINTAIN_REDUCED_SPEED,JUNCTION_NOTICE,Stay on your current lane to overtake the bikes on your lane. Maintain the reduced speed to drive through the junction.
1,GIVE_WAY,MAINTAIN_REDUCED_SPEED,JUNCTION_NOTICE,Stay on your current lane to give way to the emergency vehicle. Maintain the reduced speed to drive through the junction because the other vehicles are stopped at the junction and the vehicle in the junction is moving away.
1,OTHER,MAINTAIN_REDUCED_SPEED,CONSTRUCTION,Shift a bit to the right to make space for the traffic that invades the lane because of the traffic cones. Maintain the reduced speed since you cleared the <OBJECT>.
1,FOLLOW_ROUTE,INCREASE_SPEED,LEAD_VEHICLE_FOLLOW,Follow the route. Accelerate due to the <OBJECT> intersecting your path. Pay attention to the walker and brake if necessary.
1,OTHER,REMAIN_STOPPED,JUNCTION_NOTICE,Turn right. Remain stopped since you cleared the <OBJECT> but pay attention to the vehicles coming towards the junction.
1,OTHER,SLOW_DOWN,JUNCTION_NOTICE,Turn right. Decelerate since you cleared the <OBJECT> and the other vehicles are stopped at the junction and the junction is clear.
1,OTHER,MAINTAIN_REDUCED_SPEED,JUNCTION_NOTICE,Turn right. Maintain the reduced speed since you cleared the <OBJECT> and the other vehicles are stopped at the junction and the junction is clear.
1,GO_AROUND,STOP,VEHICLE,"Avoid the vehicle that is opening its door. Stop now to change to the oncoming lane, as the gap is big enough."
1,FOLLOW_ROUTE,MAINTAIN_REDUCED_SPEED,JUNCTION_NOTICE,Follow the route. Maintain the reduced speed since you cleared the <OBJECT> and the other vehicles are stopped at the junction and the junction is clear. Pay attention to the walker and brake if necessary.
1,FOLLOW_ROUTE,INCREASE_SPEED,JUNCTION_NOTICE,Follow the route. Accelerate since you cleared the <OBJECT> but pay attention to the vehicle in the junction. Pay attention to the walker and brake if necessary.
1,FOLLOW_ROUTE,REMAIN_STOPPED,JUNCTION_NOTICE,Follow the route. Remain stopped because the other vehicles are stopped at the junction and the vehicle in the junction is moving away.
1,OVERTAKE,MAINTAIN_SPEED,NONE_OR_UNKNOWN,Stay on your current lane to overtake the bikes on your lane. Maintain your current speed to drive according to the speed limit.
1,GO_AROUND,MAINTAIN_REDUCED_SPEED,CONSTRUCTION,Prepare to go around the construction site. Maintain the reduced speed to stay behind the <OBJECT> in <DISTANCE>.
1,DEVIATION_DURING,MAINTAIN_REDUCED_SPEED,LEAD_VEHICLE_FOLLOW,Stay on your current lane to steer clear of the parked vehicle. Maintain the reduced speed to stay behind the <OBJECT>.
1,GO_AROUND,STOP,COLLISION_AVOIDANCE,Turn right. Stop now to avoid a collision with the <OBJECT>.
1,OTHER,REMAIN_STOPPED,TRAFFIC_LIGHT_GREEN,Turn right. Remain stopped because the traffic light is green and the other vehicles are stopped at the junction and the vehicle in the junction is moving away.
1,OTHER,INCREASE_SPEED,VEHICLE,Turn left. Accelerate to drive closer to the stationary <OBJECT> at <DISTANCE>.
1,GO_AROUND,STOP,CONSTRUCTION,Stay on your current lane to go around the construction site. Stop now to stay behind the <OBJECT>.
1,GO_AROUND,STOP,COLLISION_AVOIDANCE,Turn left. Stop now to avoid a collision with the <OBJECT>.
1,GO_AROUND,MAINTAIN_SPEED,VEHICLE,Return to your original route after avoiding the obstacle. Maintain your current speed due to the <OBJECT>.
1,OTHER,MAINTAIN_REDUCED_SPEED,NONE_OR_UNKNOWN, Maintain the reduced speed.
1,FOLLOW_ROUTE,REMAIN_STOPPED,JUNCTION_NOTICE,Follow the route. Remain stopped because the other vehicles are stopped at the junction and the junction is clear.
1,FOLLOW_ROUTE,INCREASE_SPEED,PEDESTRIAN,Follow the route. Accelerate to drive through the junction as pay attention to the vehicles coming towards the junction. Pay attention to the pedestrian on the exit of the junction.
1,OTHER,MAINTAIN_SPEED,NONE_OR_UNKNOWN,Prepare to do a lane change. Maintain your current speed to drive according to the speed limit.
1,OTHER,REMAIN_STOPPED,VEHICLE,Prepare to steer clear of the parked vehicle. Remain stopped to drive with the target speed.
